ImageNumber,ObjectNumber,Metadata_Channel,Metadata_Column,Metadata_Field,Metadata_FileLocation,Metadata_Frame,Metadata_Plane,Metadata_Row,Metadata_Series,Metadata_Time,Metadata_Well,Parent_Bac
33,41,nan,024,2,nan,0,001,008,0,001,H024,41
33,42,nan,024,2,nan,0,001,008,0,001,H024,42
33,43,nan,024,2,nan,0,001,008,0,001,H024,43
33,44,nan,024,2,nan,0,001,008,0,001,H024,44
33,45,nan,024,2,nan,0,001,008,0,001,H024,45
33,46,nan,024,2,nan,0,001,008,0,001,H024,46
33,47,nan,024,2,nan,0,001,008,0,001,H024,47
33,48,nan,024,2,nan,0,001,008,0,001,H024,48
33,49,nan,024,2,nan,0,001,008,0,001,H024,49
33,50,nan,024,2,nan,0,001,008,0,001,H024,50
33,51,nan,024,2,nan,0,001,008,0,001,H024,51
33,52,nan,024,2,nan,0,001,008,0,001,H024,52
33,53,nan,024,2,nan,0,001,008,0,001,H024,53
33,54,nan,024,2,nan,0,001,008,0,001,H024,54
33,55,nan,024,2,nan,0,001,008,0,001,H024,55
33,56,nan,024,2,nan,0,001,008,0,001,H024,56
33,57,nan,024,2,nan,0,001,008,0,001,H024,57
33,58,nan,024,2,nan,0,001,008,0,001,H024,58
33,59,nan,024,2,nan,0,001,008,0,001,H024,59
33,60,nan,024,2,nan,0,001,008,0,001,H024,60
33,61,nan,024,2,nan,0,001,008,0,001,H024,61
33,62,nan,024,2,nan,0,001,008,0,001,H024,62
33,63,nan,024,2,nan,0,001,008,0,001,H024,63
33,64,nan,024,2,nan,0,001,008,0,001,H024,64
33,65,nan,024,2,nan,0,001,008,0,001,H024,65
33,66,nan,024,2,nan,0,001,008,0,001,H024,66
33,67,nan,024,2,nan,0,001,008,0,001,H024,67
33,68,nan,024,2,nan,0,001,008,0,001,H024,69
33,69,nan,024,2,nan,0,001,008,0,001,H024,70
33,70,nan,024,2,nan,0,001,008,0,001,H024,71
33,71,nan,024,2,nan,0,001,008,0,001,H024,72
33,72,nan,024,2,nan,0,001,008,0,001,H024,73
33,73,nan,024,2,nan,0,001,008,0,001,H024,74
33,74,nan,024,2,nan,0,001,008,0,001,H024,75
33,75,nan,024,2,nan,0,001,008,0,001,H024,76
33,76,nan,024,2,nan,0,001,008,0,001,H024,77
33,77,nan,024,2,nan,0,001,008,0,001,H024,78
33,78,nan,024,2,nan,0,001,008,0,001,H024,79
33,79,nan,024,2,nan,0,001,008,0,001,H024,80
34,1,nan,024,3,nan,0,001,008,0,001,H024,1
34,2,nan,024,3,nan,0,001,008,0,001,H024,2
34,3,nan,024,3,nan,0,001,008,0,001,H024,3
34,4,nan,024,3,nan,0,001,008,0,001,H024,4
34,5,nan,024,3,nan,0,001,008,0,001,H024,5
34,6,nan,024,3,nan,0,001,008,0,001,H024,6
34,7,nan,024,3,nan,0,001,008,0,001,H024,7
34,8,nan,024,3,nan,0,001,008,0,001,H024,8
34,9,nan,024,3,nan,0,001,008,0,001,H024,9
34,10,nan,024,3,nan,0,001,008,0,001,H024,10
34,11,nan,024,3,nan,0,001,008,0,001,H024,11
34,12,nan,024,3,nan,0,001,008,0,001,H024,12
34,13,nan,024,3,nan,0,001,008,0,001,H024,13
34,14,nan,024,3,nan,0,001,008,0,001,H024,14
34,15,nan,024,3,nan,0,001,008,0,001,H024,15
34,16,nan,024,3,nan,0,001,008,0,001,H024,16
34,17,nan,024,3,nan,0,001,008,0,001,H024,17
34,18,nan,024,3,nan,0,001,008,0,001,H024,18
34,19,nan,024,3,nan,0,001,008,0,001,H024,19
34,20,nan,024,3,nan,0,001,008,0,001,H024,20
34,21,nan,024,3,nan,0,001,008,0,001,H024,21
34,22,nan,024,3,nan,0,001,008,0,001,H024,22
34,23,nan,024,3,nan,0,001,008,0,001,H024,23
34,24,nan,024,3,nan,0,001,008,0,001,H024,24
34,25,nan,024,3,nan,0,001,008,0,001,H024,25
34,26,nan,024,3,nan,0,001,008,0,001,H024,26
34,27,nan,024,3,nan,0,001,008,0,001,H024,27
34,28,nan,024,3,nan,0,001,008,0,001,H024,28
34,29,nan,024,3,nan,0,001,008,0,001,H024,29
34,30,nan,024,3,nan,0,001,008,0,001,H024,30
34,31,nan,024,3,nan,0,001,008,0,001,H024,31
34,32,nan,024,3,nan,0,001,008,0,001,H024,32
34,33,nan,024,3,nan,0,001,008,0,001,H024,33
34,34,nan,024,3,nan,0,001,008,0,001,H024,34
34,35,nan,024,3,nan,0,001,008,0,001,H024,35
34,36,nan,024,3,nan,0,001,008,0,001,H024,36
34,37,nan,024,3,nan,0,001,008,0,001,H024,37
34,38,nan,024,3,nan,0,001,008,0,001,H024,38
34,39,nan,024,3,nan,0,001,008,0,001,H024,39
34,40,nan,024,3,nan,0,001,008,0,001,H024,40
34,41,nan,024,3,nan,0,001,008,0,001,H024,41
34,42,nan,024,3,nan,0,001,008,0,001,H024,42
34,43,nan,024,3,nan,0,001,008,0,001,H024,43
34,44,nan,024,3,nan,0,001,008,0,001,H024,44
34,45,nan,024,3,nan,0,001,008,0,001,H024,45
34,46,nan,024,3,nan,0,001,008,0,001,H024,46
34,47,nan,024,3,nan,0,001,008,0,001,H024,47
34,48,nan,024,3,nan,0,001,008,0,001,H024,48
34,49,nan,024,3,nan,0,001,008,0,001,H024,49
34,50,nan,024,3,nan,0,001,008,0,001,H024,50
35,1,nan,024,4,nan,0,001,008,0,001,H024,1
35,2,nan,024,4,nan,0,001,008,0,001,H024,2
35,3,nan,024,4,nan,0,001,008,0,001,H024,3
35,4,nan,024,4,nan,0,001,008,0,001,H024,4
35,5,nan,024,4,nan,0,001,008,0,001,H024,5
35,6,nan,024,4,nan,0,001,008,0,001,H024,6
35,7,nan,024,4,nan,0,001,008,0,001,H024,7
35,8,nan,024,4,nan,0,001,008,0,001,H024,8
35,9,nan,024,4,nan,0,001,008,0,001,H024,9
35,10,nan,024,4,nan,0,001,008,0,001,H024,10
35,11,nan,024,4,nan,0,001,008,0,001,H024,11
35,12,nan,024,4,nan,0,001,008,0,001,H024,12
35,13,nan,024,4,nan,0,001,008,0,001,H024,13
35,14,nan,024,4,nan,0,001,008,0,001,H024,14
35,15,nan,024,4,nan,0,001,008,0,001,H024,15
35,16,nan,024,4,nan,0,001,008,0,001,H024,16
35,17,nan,024,4,nan,0,001,008,0,001,H024,17
35,18,nan,024,4,nan,0,001,008,0,001,H024,18
35,19,nan,024,4,nan,0,001,008,0,001,H024,19
35,20,nan,024,4,nan,0,001,008,0,001,H024,20
35,21,nan,024,4,nan,0,001,008,0,001,H024,21
35,22,nan,024,4,nan,0,001,008,0,001,H024,22
35,23,nan,024,4,nan,0,001,008,0,001,H024,23
35,24,nan,024,4,nan,0,001,008,0,001,H024,24
35,25,nan,024,4,nan,0,001,008,0,001,H024,25
35,26,nan,024,4,nan,0,001,008,0,001,H024,26
35,27,nan,024,4,nan,0,001,008,0,001,H024,27
35,28,nan,024,4,nan,0,001,008,0,001,H024,28
35,29,nan,024,4,nan,0,001,008,0,001,H024,29
35,30,nan,024,4,nan,0,001,008,0,001,H024,30
35,31,nan,024,4,nan,0,001,008,0,001,H024,31
35,32,nan,024,4,nan,0,001,008,0,001,H024,32
35,33,nan,024,4,nan,0,001,008,0,001,H024,33
35,34,nan,024,4,nan,0,001,008,0,001,H024,34
35,35,nan,024,4,nan,0,001,008,0,001,H024,35
35,36,nan,024,4,nan,0,001,008,0,001,H024,36
35,37,nan,024,4,nan,0,001,008,0,001,H024,37
35,38,nan,024,4,nan,0,001,008,0,001,H024,38
35,39,nan,024,4,nan,0,001,008,0,001,H024,39
35,40,nan,024,4,nan,0,001,008,0,001,H024,40
35,41,nan,024,4,nan,0,001,008,0,001,H024,41
35,42,nan,024,4,nan,0,001,008,0,001,H024,42
35,43,nan,024,4,nan,0,001,008,0,001,H024,43
35,44,nan,024,4,nan,0,001,008,0,001,H024,44
35,45,nan,024,4,nan,0,001,008,0,001,H024,45
35,46,nan,024,4,nan,0,001,008,0,001,H024,46
35,47,nan,024,4,nan,0,001,008,0,001,H024,47
35,48,nan,024,4,nan,0,001,008,0,001,H024,48
35,49,nan,024,4,nan,0,001,008,0,001,H024,49
35,50,nan,024,4,nan,0,001,008,0,001,H024,50
35,51,nan,024,4,nan,0,001,008,0,001,H024,51
35,52,nan,024,4,nan,0,001,008,0,001,H024,52
35,53,nan,024,4,nan,0,001,008,0,001,H024,53
35,54,nan,024,4,nan,0,001,008,0,001,H024,54
35,55,nan,024,4,nan,0,001,008,0,001,H024,55
35,56,nan,024,4,nan,0,001,008,0,001,H024,56
35,57,nan,024,4,nan,0,001,008,0,001,H024,57
35,58,nan,024,4,nan,0,001,008,0,001,H024,58
35,59,nan,024,4,nan,0,001,008,0,001,H024,59
35,60,nan,024,4,nan,0,001,008,0,001,H024,60
35,61,nan,024,4,nan,0,001,008,0,001,H024,61
35,62,nan,024,4,nan,0,001,008,0,001,H024,62
35,63,nan,024,4,nan,0,001,008,0,001,H024,63
35,64,nan,024,4,nan,0,001,008,0,001,H024,64
35,65,nan,024,4,nan,0,001,008,0,001,H024,65
35,66,nan,024,4,nan,0,001,008,0,001,H024,66
35,67,nan,024,4,nan,0,001,008,0,001,H024,67
35,68,nan,024,4,nan,0,001,008,0,001,H024,68
35,69,nan,024,4,nan,0,001,008,0,001,H024,69
35,70,nan,024,4,nan,0,001,008,0,001,H024,70
35,71,nan,024,4,nan,0,001,008,0,001,H024,71
35,72,nan,024,4,nan,0,001,008,0,001,H024,72
35,73,nan,024,4,nan,0,001,008,0,001,H024,73
35,74,nan,024,4,nan,0,001,008,0,001,H024,74
35,75,nan,024,4,nan,0,001,008,0,001,H024,75
35,76,nan,024,4,nan,0,001,008,0,001,H024,76
35,77,nan,024,4,nan,0,001,008,0,001,H024,77
35,78,nan,024,4,nan,0,001,008,0,001,H024,78
35,79,nan,024,4,nan,0,001,008,0,001,H024,79
35,80,nan,024,4,nan,0,001,008,0,001,H024,80
35,81,nan,024,4,nan,0,001,008,0,001,H024,81
36,1,nan,024,5,nan,0,001,008,0,001,H024,1
36,2,nan,024,5,nan,0,001,008,0,001,H024,2
36,3,nan,024,5,nan,0,001,008,0,001,H024,3
36,4,nan,024,5,nan,0,001,008,0,001,H024,4
36,5,nan,024,5,nan,0,001,008,0,001,H024,5
36,6,nan,024,5,nan,0,001,008,0,001,H024,6
36,7,nan,024,5,nan,0,001,008,0,001,H024,7
36,8,nan,024,5,nan,0,001,008,0,001,H024,8
36,9,nan,024,5,nan,0,001,008,0,001,H024,9
36,10,nan,024,5,nan,0,001,008,0,001,H024,10
36,11,nan,024,5,nan,0,001,008,0,001,H024,11
36,12,nan,024,5,nan,0,001,008,0,001,H024,12
36,13,nan,024,5,nan,0,001,008,0,001,H024,13
36,14,nan,024,5,nan,0,001,008,0,001,H024,14
36,15,nan,024,5,nan,0,001,008,0,001,H024,15
36,16,nan,024,5,nan,0,001,008,0,001,H024,16
36,17,nan,024,5,nan,0,001,008,0,001,H024,17
36,18,nan,024,5,nan,0,001,008,0,001,H024,18
36,19,nan,024,5,nan,0,001,008,0,001,H024,19
36,20,nan,024,5,nan,0,001,008,0,001,H024,20
36,21,nan,024,5,nan,0,001,008,0,001,H024,21
36,22,nan,024,5,nan,0,001,008,0,001,H024,22
36,23,nan,024,5,nan,0,001,008,0,001,H024,23
36,24,nan,024,5,nan,0,001,008,0,001,H024,24
36,25,nan,024,5,nan,0,001,008,0,001,H024,25
36,26,nan,024,5,nan,0,001,008,0,001,H024,26
36,27,nan,024,5,nan,0,001,008,0,001,H024,27
36,28,nan,024,5,nan,0,001,008,0,001,H024,29
36,29,nan,024,5,nan,0,001,008,0,001,H024,30
36,30,nan,024,5,nan,0,001,008,0,001,H024,31
36,31,nan,024,5,nan,0,001,008,0,001,H024,32
36,32,nan,024,5,nan,0,001,008,0,001,H024,33
36,33,nan,024,5,nan,0,001,008,0,001,H024,34
36,34,nan,024,5,nan,0,001,008,0,001,H024,35
36,35,nan,024,5,nan,0,001,008,0,001,H024,36
36,36,nan,024,5,nan,0,001,008,0,001,H024,37
36,37,nan,024,5,nan,0,001,008,0,001,H024,38
36,38,nan,024,5,nan,0,001,008,0,001,H024,39
36,39,nan,024,5,nan,0,001,008,0,001,H024,40
36,40,nan,024,5,nan,0,001,008,0,001,H024,41
36,41,nan,024,5,nan,0,001,008,0,001,H024,42
36,42,nan,024,5,nan,0,001,008,0,001,H024,43
36,43,nan,024,5,nan,0,001,008,0,001,H024,44
36,44,nan,024,5,nan,0,001,008,0,001,H024,46
36,45,nan,024,5,nan,0,001,008,0,001,H024,47
36,46,nan,024,5,nan,0,001,008,0,001,H024,48
36,47,nan,024,5,nan,0,001,008,0,001,H024,49
36,48,nan,024,5,nan,0,001,008,0,001,H024,50
36,49,nan,024,5,nan,0,001,008,0,001,H024,51
36,50,nan,024,5,nan,0,001,008,0,001,H024,52
36,51,nan,024,5,nan,0,001,008,0,001,H024,53
36,52,nan,024,5,nan,0,001,008,0,001,H024,54
36,53,nan,024,5,nan,0,001,008,0,001,H024,55
36,54,nan,024,5,nan,0,001,008,0,001,H024,56
36,55,nan,024,5,nan,0,001,008,0,001,H024,57
36,56,nan,024,5,nan,0,001,008,0,001,H024,58
36,57,nan,024,5,nan,0,001,008,0,001,H024,59
36,58,nan,024,5,nan,0,001,008,0,001,H024,60
36,59,nan,024,5,nan,0,001,008,0,001,H024,61
36,60,nan,024,5,nan,0,001,008,0,001,H024,62
36,61,nan,024,5,nan,0,001,008,0,001,H024,63
36,62,nan,024,5,nan,0,001,008,0,001,H024,64
36,63,nan,024,5,nan,0,001,008,0,001,H024,65
36,64,nan,024,5,nan,0,001,008,0,001,H024,66
36,65,nan,024,5,nan,0,001,008,0,001,H024,67
36,66,nan,024,5,nan,0,001,008,0,001,H024,68
37,1,nan,024,6,nan,0,001,008,0,001,H024,1
37,2,nan,024,6,nan,0,001,008,0,001,H024,2
37,3,nan,024,6,nan,0,001,008,0,001,H024,3
37,4,nan,024,6,nan,0,001,008,0,001,H024,4
37,5,nan,024,6,nan,0,001,008,0,001,H024,5
37,6,nan,024,6,nan,0,001,008,0,001,H024,6
37,7,nan,024,6,nan,0,001,008,0,001,H024,7
37,8,nan,024,6,nan,0,001,008,0,001,H024,8
37,9,nan,024,6,nan,0,001,008,0,001,H024,9
37,10,nan,024,6,nan,0,001,008,0,001,H024,10
37,11,nan,024,6,nan,0,001,008,0,001,H024,11
37,12,nan,024,6,nan,0,001,008,0,001,H024,12
37,13,nan,024,6,nan,0,001,008,0,001,H024,13
37,14,nan,024,6,nan,0,001,008,0,001,H024,14
37,15,nan,024,6,nan,0,001,008,0,001,H024,15
37,16,nan,024,6,nan,0,001,008,0,001,H024,16
37,17,nan,024,6,nan,0,001,008,0,001,H024,17
37,18,nan,024,6,nan,0,001,008,0,001,H024,18
37,19,nan,024,6,nan,0,001,008,0,001,H024,19
37,20,nan,024,6,nan,0,001,008,0,001,H024,20
37,21,nan,024,6,nan,0,001,008,0,001,H024,21
37,22,nan,024,6,nan,0,001,008,0,001,H024,22
37,23,nan,024,6,nan,0,001,008,0,001,H024,23
37,24,nan,024,6,nan,0,001,008,0,001,H024,24
37,25,nan,024,6,nan,0,001,008,0,001,H024,25
37,26,nan,024,6,nan,0,001,008,0,001,H024,26
37,27,nan,024,6,nan,0,001,008,0,001,H024,27
37,28,nan,024,6,nan,0,001,008,0,001,H024,28
37,29,nan,024,6,nan,0,001,008,0,001,H024,29
37,30,nan,024,6,nan,0,001,008,0,001,H024,30
37,31,nan,024,6,nan,0,001,008,0,001,H024,31
37,32,nan,024,6,nan,0,001,008,0,001,H024,32
37,33,nan,024,6,nan,0,001,008,0,001,H024,33
37,34,nan,024,6,nan,0,001,008,0,001,H024,34
37,35,nan,024,6,nan,0,001,008,0,001,H024,35
37,36,nan,024,6,nan,0,001,008,0,001,H024,36
37,37,nan,024,6,nan,0,001,008,0,001,H024,37
37,38,nan,024,6,nan,0,001,008,0,001,H024,38
37,39,nan,024,6,nan,0,001,008,0,001,H024,39
37,40,nan,024,6,nan,0,001,008,0,001,H024,40
37,41,nan,024,6,nan,0,001,008,0,001,H024,41
37,42,nan,024,6,nan,0,001,008,0,001,H024,42
37,43,nan,024,6,nan,0,001,008,0,001,H024,43
37,44,nan,024,6,nan,0,001,008,0,001,H024,44
37,45,nan,024,6,nan,0,001,008,0,001,H024,45
37,46,nan,024,6,nan,0,001,008,0,001,H024,46
37,47,nan,024,6,nan,0,001,008,0,001,H024,47
37,48,nan,024,6,nan,0,001,008,0,001,H024,48
37,49,nan,024,6,nan,0,001,008,0,001,H024,49
37,50,nan,024,6,nan,0,001,008,0,001,H024,50
37,51,nan,024,6,nan,0,001,008,0,001,H024,51
37,52,nan,024,6,nan,0,001,008,0,001,H024,52
37,53,nan,024,6,nan,0,001,008,0,001,H024,53
37,54,nan,024,6,nan,0,001,008,0,001,H024,54
37,55,nan,024,6,nan,0,001,008,0,001,H024,55
37,56,nan,024,6,nan,0,001,008,0,001,H024,56
37,57,nan,024,6,nan,0,001,008,0,001,H024,57
37,58,nan,024,6,nan,0,001,008,0,001,H024,58
37,59,nan,024,6,nan,0,001,008,0,001,H024,59
37,60,nan,024,6,nan,0,001,008,0,001,H024,60
37,61,nan,024,6,nan,0,001,008,0,001,H024,61
37,62,nan,024,6,nan,0,001,008,0,001,H024,62
37,63,nan,024,6,nan,0,001,008,0,001,H024,63
37,64,nan,024,6,nan,0,001,008,0,001,H024,64
37,65,nan,024,6,nan,0,001,008,0,001,H024,65
37,66,nan,024,6,nan,0,001,008,0,001,H024,66
37,67,nan,024,6,nan,0,001,008,0,001,H024,67
37,68,nan,024,6,nan,0,001,008,0,001,H024,71
37,69,nan,024,6,nan,0,001,008,0,001,H024,72
37,70,nan,024,6,nan,0,001,008,0,001,H024,73
37,71,nan,024,6,nan,0,001,008,0,001,H024,74
37,72,nan,024,6,nan,0,001,008,0,001,H024,75
37,73,nan,024,6,nan,0,001,008,0,001,H024,76
37,74,nan,024,6,nan,0,001,008,0,001,H024,77
37,75,nan,024,6,nan,0,001,008,0,001,H024,78
37,76,nan,024,6,nan,0,001,008,0,001,H024,79
38,1,nan,024,7,nan,0,001,008,0,001,H024,1
38,2,nan,024,7,nan,0,001,008,0,001,H024,2
38,3,nan,024,7,nan,0,001,008,0,001,H024,3
38,4,nan,024,7,nan,0,001,008,0,001,H024,4
38,5,nan,024,7,nan,0,001,008,0,001,H024,5
38,6,nan,024,7,nan,0,001,008,0,001,H024,6
38,7,nan,024,7,nan,0,001,008,0,001,H024,7
38,8,nan,024,7,nan,0,001,008,0,001,H024,8
38,9,nan,024,7,nan,0,001,008,0,001,H024,9
38,10,nan,024,7,nan,0,001,008,0,001,H024,10
38,11,nan,024,7,nan,0,001,008,0,001,H024,11
38,12,nan,024,7,nan,0,001,008,0,001,H024,12
38,13,nan,024,7,nan,0,001,008,0,001,H024,13
38,14,nan,024,7,nan,0,001,008,0,001,H024,14
38,15,nan,024,7,nan,0,001,008,0,001,H024,15
38,16,nan,024,7,nan,0,001,008,0,001,H024,16
38,17,nan,024,7,nan,0,001,008,0,001,H024,17
38,18,nan,024,7,nan,0,001,008,0,001,H024,18
38,19,nan,024,7,nan,0,001,008,0,001,H024,19
38,20,nan,024,7,nan,0,001,008,0,001,H024,20
38,21,nan,024,7,nan,0,001,008,0,001,H024,21
38,22,nan,024,7,nan,0,001,008,0,001,H024,22
38,23,nan,024,7,nan,0,001,008,0,001,H024,23
38,24,nan,024,7,nan,0,001,008,0,001,H024,24
38,25,nan,024,7,nan,0,001,008,0,001,H024,25
38,26,nan,024,7,nan,0,001,008,0,001,H024,26
38,27,nan,024,7,nan,0,001,008,0,001,H024,27
38,28,nan,024,7,nan,0,001,008,0,001,H024,28
38,29,nan,024,7,nan,0,001,008,0,001,H024,30
38,30,nan,024,7,nan,0,001,008,0,001,H024,31
38,31,nan,024,7,nan,0,001,008,0,001,H024,32
38,32,nan,024,7,nan,0,001,008,0,001,H024,33
38,33,nan,024,7,nan,0,001,008,0,001,H024,34
38,34,nan,024,7,nan,0,001,008,0,001,H024,35
38,35,nan,024,7,nan,0,001,008,0,001,H024,36
38,36,nan,024,7,nan,0,001,008,0,001,H024,37
38,37,nan,024,7,nan,0,001,008,0,001,H024,38
38,38,nan,024,7,nan,0,001,008,0,001,H024,39
38,39,nan,024,7,nan,0,001,008,0,001,H024,40
38,40,nan,024,7,nan,0,001,008,0,001,H024,41
39,1,nan,024,8,nan,0,001,008,0,001,H024,1
39,2,nan,024,8,nan,0,001,008,0,001,H024,2
39,3,nan,024,8,nan,0,001,008,0,001,H024,5
39,4,nan,024,8,nan,0,001,008,0,001,H024,6
39,5,nan,024,8,nan,0,001,008,0,001,H024,7
39,6,nan,024,8,nan,0,001,008,0,001,H024,8
39,7,nan,024,8,nan,0,001,008,0,001,H024,9
39,8,nan,024,8,nan,0,001,008,0,001,H024,10
39,9,nan,024,8,nan,0,001,008,0,001,H024,11
39,10,nan,024,8,nan,0,001,008,0,001,H024,12
39,11,nan,024,8,nan,0,001,008,0,001,H024,13
39,12,nan,024,8,nan,0,001,008,0,001,H024,14
39,13,nan,024,8,nan,0,001,008,0,001,H024,15
39,14,nan,024,8,nan,0,001,008,0,001,H024,16
39,15,nan,024,8,nan,0,001,008,0,001,H024,17
39,16,nan,024,8,nan,0,001,008,0,001,H024,18
39,17,nan,024,8,nan,0,001,008,0,001,H024,19
39,18,nan,024,8,nan,0,001,008,0,001,H024,20
39,19,nan,024,8,nan,0,001,008,0,001,H024,21
39,20,nan,024,8,nan,0,001,008,0,001,H024,22
39,21,nan,024,8,nan,0,001,008,0,001,H024,23
39,22,nan,024,8,nan,0,001,008,0,001,H024,24
39,23,nan,024,8,nan,0,001,008,0,001,H024,25
39,24,nan,024,8,nan,0,001,008,0,001,H024,26
39,25,nan,024,8,nan,0,001,008,0,001,H024,27
39,26,nan,024,8,nan,0,001,008,0,001,H024,28
39,27,nan,024,8,nan,0,001,008,0,001,H024,29
39,28,nan,024,8,nan,0,001,008,0,001,H024,30
39,29,nan,024,8,nan,0,001,008,0,001,H024,31
39,30,nan,024,8,nan,0,001,008,0,001,H024,32
39,31,nan,024,8,nan,0,001,008,0,001,H024,33
39,32,nan,024,8,nan,0,001,008,0,001,H024,34
39,33,nan,024,8,nan,0,001,008,0,001,H024,35
39,34,nan,024,8,nan,0,001,008,0,001,H024,36
39,35,nan,024,8,nan,0,001,008,0,001,H024,37
39,36,nan,024,8,nan,0,001,008,0,001,H024,38
39,37,nan,024,8,nan,0,001,008,0,001,H024,39
39,38,nan,024,8,nan,0,001,008,0,001,H024,40
39,39,nan,024,8,nan,0,001,008,0,001,H024,41
39,40,nan,024,8,nan,0,001,008,0,001,H024,42
39,41,nan,024,8,nan,0,001,008,0,001,H024,43
39,42,nan,024,8,nan,0,001,008,0,001,H024,44
39,43,nan,024,8,nan,0,001,008,0,001,H024,45
39,44,nan,024,8,nan,0,001,008,0,001,H024,46
39,45,nan,024,8,nan,0,001,008,0,001,H024,47
39,46,nan,024,8,nan,0,001,008,0,001,H024,48
39,47,nan,024,8,nan,0,001,008,0,001,H024,49
39,48,nan,024,8,nan,0,001,008,0,001,H024,50
39,49,nan,024,8,nan,0,001,008,0,001,H024,51
39,50,nan,024,8,nan,0,001,008,0,001,H024,52
39,51,nan,024,8,nan,0,001,008,0,001,H024,53
39,52,nan,024,8,nan,0,001,008,0,001,H024,54
39,53,nan,024,8,nan,0,001,008,0,001,H024,55
39,54,nan,024,8,nan,0,001,008,0,001,H024,56
39,55,nan,024,8,nan,0,001,008,0,001,H024,57
39,56,nan,024,8,nan,0,001,008,0,001,H024,58
39,57,nan,024,8,nan,0,001,008,0,001,H024,59
39,58,nan,024,8,nan,0,001,008,0,001,H024,60
39,59,nan,024,8,nan,0,001,008,0,001,H024,61
39,60,nan,024,8,nan,0,001,008,0,001,H024,62
39,61,nan,024,8,nan,0,001,008,0,001,H024,63
39,62,nan,024,8,nan,0,001,008,0,001,H024,64
39,63,nan,024,8,nan,0,001,008,0,001,H024,65
39,64,nan,024,8,nan,0,001,008,0,001,H024,66
39,65,nan,024,8,nan,0,001,008,0,001,H024,67
39,66,nan,024,8,nan,0,001,008,0,001,H024,68
39,67,nan,024,8,nan,0,001,008,0,001,H024,69
39,68,nan,024,8,nan,0,001,008,0,001,H024,70
39,69,nan,024,8,nan,0,001,008,0,001,H024,71
39,70,nan,024,8,nan,0,001,008,0,001,H024,72
39,71,nan,024,8,nan,0,001,008,0,001,H024,73
39,72,nan,024,8,nan,0,001,008,0,001,H024,74
39,73,nan,024,8,nan,0,001,008,0,001,H024,75
39,74,nan,024,8,nan,0,001,008,0,001,H024,76
39,75,nan,024,8,nan,0,001,008,0,001,H024,77
39,76,nan,024,8,nan,0,001,008,0,001,H024,78
39,77,nan,024,8,nan,0,001,008,0,001,H024,79
39,78,nan,024,8,nan,0,001,008,0,001,H024,80
39,79,nan,024,8,nan,0,001,008,0,001,H024,81
39,80,nan,024,8,nan,0,001,008,0,001,H024,82
40,1,nan,024,9,nan,0,001,008,0,001,H024,1
40,2,nan,024,9,nan,0,001,008,0,001,H024,2
40,3,nan,024,9,nan,0,001,008,0,001,H024,3
40,4,nan,024,9,nan,0,001,008,0,001,H024,4
40,5,nan,024,9,nan,0,001,008,0,001,H024,5
40,6,nan,024,9,nan,0,001,008,0,001,H024,6
40,7,nan,024,9,nan,0,001,008,0,001,H024,7
40,8,nan,024,9,nan,0,001,008,0,001,H024,8
40,9,nan,024,9,nan,0,001,008,0,001,H024,9
40,10,nan,024,9,nan,0,001,008,0,001,H024,10
40,11,nan,024,9,nan,0,001,008,0,001,H024,11
40,12,nan,024,9,nan,0,001,008,0,001,H024,12
40,13,nan,024,9,nan,0,001,008,0,001,H024,13
40,14,nan,024,9,nan,0,001,008,0,001,H024,14
40,15,nan,024,9,nan,0,001,008,0,001,H024,15
40,16,nan,024,9,nan,0,001,008,0,001,H024,16
40,17,nan,024,9,nan,0,001,008,0,001,H024,17
40,18,nan,024,9,nan,0,001,008,0,001,H024,18
40,19,nan,024,9,nan,0,001,008,0,001,H024,19
40,20,nan,024,9,nan,0,001,008,0,001,H024,20
40,21,nan,024,9,nan,0,001,008,0,001,H024,21
40,22,nan,024,9,nan,0,001,008,0,001,H024,22
40,23,nan,024,9,nan,0,001,008,0,001,H024,23
40,24,nan,024,9,nan,0,001,008,0,001,H024,24
40,25,nan,024,9,nan,0,001,008,0,001,H024,25
40,26,nan,024,9,nan,0,001,008,0,001,H024,26
40,27,nan,024,9,nan,0,001,008,0,001,H024,27
40,28,nan,024,9,nan,0,001,008,0,001,H024,28
40,29,nan,024,9,nan,0,001,008,0,001,H024,29
40,30,nan,024,9,nan,0,001,008,0,001,H024,30
40,31,nan,024,9,nan,0,001,008,0,001,H024,31
40,32,nan,024,9,nan,0,001,008,0,001,H024,32
40,33,nan,024,9,nan,0,001,008,0,001,H024,33
40,34,nan,024,9,nan,0,001,008,0,001,H024,34
40,35,nan,024,9,nan,0,001,008,0,001,H024,35
40,36,nan,024,9,nan,0,001,008,0,001,H024,36
40,37,nan,024,9,nan,0,001,008,0,001,H024,37
40,38,nan,024,9,nan,0,001,008,0,001,H024,38
40,39,nan,024,9,nan,0,001,008,0,001,H024,40
40,40,nan,024,9,nan,0,001,008,0,001,H024,41
40,41,nan,024,9,nan,0,001,008,0,001,H024,43
40,42,nan,024,9,nan,0,001,008,0,001,H024,44
40,43,nan,024,9,nan,0,001,008,0,001,H024,45
40,44,nan,024,9,nan,0,001,008,0,001,H024,46
40,45,nan,024,9,nan,0,001,008,0,001,H024,47
40,46,nan,024,9,nan,0,001,008,0,001,H024,48
40,47,nan,024,9,nan,0,001,008,0,001,H024,49
